,region,hazard,rp,hhid,helped_cat,affected_cat,index_x,pcwgt,pcexp,pcsoc,c,pov_line,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,index_y,sub_savings,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
39,ARMM,EQ,1,1538132011,helped,a,1716,0.43219557300462985,17914.485500484883,47.97794665225337,28168.066000000003,22302.6775,88204.90452070252,0.3350000000000001,26328,3010,29338.0,3.339786985265963e-06,959.6004383260865,0.146,11808.96699120395,959.6004383260865,12768.567429530036,2,15573.959716184301,13,174.46114571433338,0,0.011916575827596705,0.015568514995918627,-1,0.1926782273603083,0.0,25636.679999999993,28710.920000000006,30380.96,4086.0,8.783,12205.336857001894,9003.12,8196.1,807.02,12756.62,4086.0,166.72,4086.0
40,ARMM,EQ,1,1538132016,helped,a,1760,0.9771375585076395,29111.097960270465,119.94486271454308,40491.922,22302.6775,126635.67702741615,0.3350000000000001,37073,4238,41311.0,3.339786985265963e-06,1351.0919128325431,0.336,23741.331516697486,1351.0919128325431,25092.42342953003,2,15573.959716184301,13,174.46114571433338,0,0.009939071157044664,0.017536503477248513,-1,0.0,0.0,34768.369999999995,26888.819999999992,30380.97,6524.0,4.189,37676.80968968725,12292.56,11156.29,1136.27,24050.61,6524.0,336.2,6524.0
41,ARMM,EQ,1,1538133013,helped,a,1804,0.48929942892939227,26685.813326823514,2398.897298396605,47652.734000000004,22302.6775,141948.71431013115,0.3350000000000001,41718,4769,46487.0,3.339786985265963e-06,1520.3769071020288,0.3350000000000001,27275.409286415907,1520.3769071020288,28795.786193517935,1,15573.959716184301,13,174.46114571433338,0,0.009161911330655163,0.01854868944644653,-1,0.0,0.0,39110.29999999999,26576.960000000006,30380.97,8063.0,3.8,21223.014649081637,13827.91,12549.27,1278.64,27014.7,8063.0,363.48,8063.0
42,ARMM,EQ,1,1538226014,helped,a,1848,0.9133853457358625,27498.318398870404,254.28310028703584,32448.801,22302.6775,100985.25908051548,0.3950000000000002,26350,3012,29362.0,3.339786985265963e-06,960.2380465907551,0.332,16089.064382939274,960.2380465907551,17049.302429530027,2,15573.959716184301,13,174.46114571433338,0,0.01110275275361472,0.009146283394093175,-1,0.0,0.0,24815.980000000003,27663.75,30380.97,2898.0,6.073,25125.697977948374,8769.77,7962.21,807.56,17061.55,2898.0,271.85,2898.0
43,ARMM,EQ,1,1538291346,helped,a,1892,0.9328673937275498,27795.955470939996,2741.5970125007393,27148.197000000004,22302.6775,76556.72405748599,1.1150000000000009,5634,644,6278.0,3.339786985265963e-06,205.30986122325572,1.1150000000000009,8078.062188652364,205.30986122325572,8283.37204987562,1,15573.959716184301,13,174.46114571433338,0,0.012138345634104975,0.0,-1,0.0,0.0,4544.789999999999,28944.350000000002,30380.97,0.0,10.0,4837.005077395111,1653.04,1480.37,172.67,6830.53,0.0,130.21,0.0
44,ARMM,EQ,1,1538291587,helped,a,1936,1.7324679904403273,16316.193085149436,442.87337032751236,17948.328000000005,22302.6775,54909.74819397579,0.6450000000000004,8411,961,9372.0,3.339786985265963e-06,306.37077117321235,0.021,2855.9242708446814,306.37077117321235,3162.2950420178936,3,15573.959716184301,13,174.46114571433338,0,0.01492856271356849,0.007675175862803117,-1,0.1926782273603083,0.1926782273603083,8377.040000000005,30039.18,30380.96,1360.0,40.689,15919.008948734956,2929.38,2671.72,257.66,3105.37,1360.0,33.62,1360.0
45,ARMM,EQ,1,1538517014,helped,a,1980,1.5063791449848782,20517.928458621598,1911.12150870275,20872.678,22302.6775,59477.13523178909,0.6450000000000004,9197,1051,10248.0,3.339786985265963e-06,335.0631430832947,0.271,5138.116286446737,335.0631430832947,5473.1794295300315,2,15573.959716184301,13,174.46114571433338,0,0.0138433407473806,0.0,-1,0.1926782273603083,0.1926782273603083,8755.869999999999,29329.07,30380.96,0.0,10.0,14590.187224923313,3087.82,2806.03,281.79,5473.08,0.0,105.18,0.0
46,ARMM,EQ,1,1538811017,helped,a,2024,0.9191404319358611,16147.457377806533,3838.2356495855797,15453.293,22302.6775,36433.208269197385,0.2950000000000001,12185,1393,13578.0,3.339786985265963e-06,444.0941563416075,0.014,4059.1030881202387,444.0941563416075,4503.197244461846,3,15573.959716184301,13,174.46114571433338,0,0.01608864526537559,0.018894347784350042,-1,0.1926782273603083,0.1926782273603083,12152.179999999993,30033.990000000005,30380.95,2657.0,36.852,12249.359616003767,4248.7,3875.22,373.48,4418.88,2657.0,33.94,2657.0
47,ARMM,EQ,1,1538931218,helped,a,2068,0.7514555018350183,182059.68141066388,0.0,236120.69000000006,22302.6775,740645.0106877567,0.6450000000000004,112477,12859,125336.0,3.339786985265963e-06,4099.502337686095,0.6450000000000004,108405.79739255925,4099.502337686095,112505.29973024534,1,15573.959716184301,13,174.46114571433338,0,0.0041158825547999035,0.025812580844944564,-1,0.0,0.0,99332.33999999998,20206.54,30381.16,52877.0,1.171,83703.83027313637,35511.25,32063.57,3447.68,100381.82,52877.0,903.35,52877.0
48,ARMM,EQ,1,1538931332,helped,a,2112,1.0019406629341625,63504.57230918269,1919.117943493833,78659.79700000002,22302.6775,240714.1917973885,0.8450000000000005,26294,3006,29300.0,3.339786985265963e-06,958.3252217967496,0.8450000000000005,30601.072650553702,958.3252217967496,31559.39787235045,1,15573.959716184301,13,174.46114571433338,0,0.007131051698998043,0.0015508250194594991,-1,0.0,0.0,22343.320000000003,25014.69,30381.02,1262.0,3.809,25287.104451922256,8046.02,7240.07,805.95,27236.04,1262.0,496.21,1262.0
49,ARMM,EQ,1,1538931446,helped,a,2156,0.5009703407358741,52010.97398330772,3838.235815973855,50589.066,22302.6775,146644.36700277953,1.0350000000000006,11202,1280,12482.0,3.339786985265963e-06,408.0692893878375,1.0350000000000006,15165.327480321936,408.0692893878375,15573.396769709772,1,15573.959716184301,13,174.46114571433338,0,0.008892045268893225,0.0,-1,0.0,0.0,9176.73,27660.33,30380.99,0.0,10.0,5229.153413225358,3327.71,2984.52,343.19,13016.93,0.0,248.32,0.0
50,ARMM,EQ,1,1538931788,helped,a,2200,0.6262129212854463,61412.15733365449,0.0,140935.58000000002,22302.6775,442075.7628456243,0.5350000000000003,81761,9348,91109.0,3.339786985265963e-06,2980.181029060551,0.5350000000000003,69807.87966378048,2980.181029060551,72788.06069284103,1,15573.959716184301,13,174.46114571433338,0,0.005327453553929156,0.024129441384859902,-1,0.0,0.0,73752.69,22825.939999999995,30381.07,29843.0,1.667,51586.516982738685,26262.62,23756.29,2506.33,66129.16,29843.0,692.61,29843.0
51,ARMM,EQ,1,1566111111,helped,a,2244,6.612205681375895,15288.460514189775,0.0,24142.436000000005,22302.6775,75728.11501291345,0.2350000000000001,28970,3312,32282.0,3.339786985265963e-06,1055.8792862910295,0.006,9410.216859437498,1055.8792862910295,10466.096145728527,3,15573.959716184301,13,174.46114571433338,0,0.012871804982910545,0.04611785101649354,-1,0.1926782273603083,0.1926782273603083,28936.500000000015,30015.66,30380.96,8478.0,34.991,209773.82362319055,10114.13,9226.14,887.99,10287.77,8478.0,34.86,8478.0
52,ARMM,EQ,1,1566126012,helped,a,2288,1.6942517377433557,16998.723797859173,685.3992467243188,20699.721000000005,22302.6775,62779.36740259004,0.3050000000000001,20020,2289,22309.0,3.339786985265963e-06,729.7426589130937,0.009,6556.9223018162575,729.7426589130937,7286.664960729351,3,15573.959716184301,13,174.46114571433338,0,0.013901054618474237,0.03110518766941876,-1,0.1926782273603083,0.1926782273603083,19985.29999999999,30027.360000000004,30380.95,5392.0,34.553,37127.525607503354,6986.21,6372.5,613.71,7166.11,5392.0,34.17,5392.0
53,ARMM,EQ,1,1566131117,helped,a,2332,1.706034968782209,13882.09808185013,0.0,18379.775000000005,22302.6775,57652.248311291834,0.2650000000000001,20480,2341,22821.0,3.339786985265963e-06,746.3204737944747,0.009,6703.569775919734,746.3204737944747,7449.890249714208,3,15573.959716184301,13,174.46114571433338,0,0.014752305599606979,0.03727938553473052,-1,0.1926782273603083,0.1926782273603083,20444.500000000007,30018.690000000002,30380.95,5513.0,35.347,38243.89725207917,7146.58,6518.92,627.66,7330.61,5513.0,35.01,5513.0
54,ARMM,EQ,1,1566131236,helped,a,2376,1.706034968782209,12993.066789878601,0.0,18344.682,22302.6775,57542.17131905508,0.2250000000000001,22710,2596,25306.0,3.339786985265963e-06,827.6155275397078,0.008,7414.502991025106,827.6155275397078,8242.118518564814,3,15573.959716184301,13,174.46114571433338,0,0.014766409286667361,0.04516712758962924,-1,0.1926782273603083,0.1926782273603083,22675.0,30028.329999999998,30380.95,6346.0,34.022,42414.99064222396,7926.02,7230.0,696.02,8107.45,6346.0,33.93,6346.0
55,ARMM,EQ,1,1566131354,helped,a,2420,1.4216958382144838,15739.45187160797,0.0,22801.006000000005,22302.6775,71520.42174940961,0.2850000000000001,24597,2812,27409.0,3.339786985265963e-06,896.4772201239055,0.007,8016.086388739833,896.4772201239055,8912.563608863738,3,15573.959716184301,13,174.46114571433338,0,0.013245031369892043,0.03809067279121006,-1,0.1926782273603083,0.1926782273603083,24563.839999999997,30018.75,30380.96,6952.0,35.03,38289.17170249363,8586.05,7832.11,753.94,8758.02,6952.0,34.79,6952.0
56,ARMM,EQ,1,1566131473,helped,a,2464,1.990374192037863,13140.335821657432,0.0,15999.516000000003,22302.6775,50186.03705934848,0.3250000000000001,15378,1758,17136.0,3.339786985265963e-06,560.457664643608,0.011,5077.0310927504,560.457664643608,5637.488757394008,3,15573.959716184301,13,174.46114571433338,0,0.015811627453515734,0.027526950800146797,-1,0.1926782273603083,0.1926782273603083,15345.439999999999,30033.340000000004,30380.95,3777.0,35.3,33492.36062912131,5364.57,4893.23,471.34,5533.41,3777.0,33.83,3777.0
57,ARMM,EQ,1,1566131592,helped,a,2508,1.706034968782209,12398.939923594331,0.0,18754.285,22302.6775,58826.98214318378,0.2750000000000001,20474,2340,22814.0,3.339786985265963e-06,746.0016696621404,0.009,6701.656951125728,746.0016696621404,7447.658620787868,3,15573.959716184301,13,174.46114571433338,0,0.014604266181320895,0.036291863114459325,-1,0.1926782273603083,0.1926782273603083,20438.510000000006,30018.759999999995,30380.95,5511.0,35.336,38232.22626699579,7144.4,6517.01,627.39,7328.38,5511.0,35.0,5511.0
