,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,27868,0,27868.0,1.3020148870399123e-06,0.0,1.0350000000000006,37802.73311703022,0.0,37802.73311703022,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.14492324271147455,-1,0.0,0.0,506.1699999999984,0.13000000000119005,7996.67,0.0,0.861,2752.557183330326,166.01,166.01,0,700.45,693.18,0.01,15499.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7150000000000004,43289,0,43289.0,1.6903302193331041e-06,0.0,0.7150000000000004,44868.72402982348,0.0,44868.72402982348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.2756187357699642,-1,0.0,0.0,2715.09,0.37999999999917033,7996.67,0.0,0.888,17840.562035160132,884.99,884.99,0,2853.21,2833.49,0.0,23780.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48576,0,48576.0,1.8820708362941172e-06,0.0,0.6750000000000004,48405.61990142312,0.0,48405.61990142312,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.3241607388280713,-1,0.0,0.0,3557.1799999999994,0.44999999999992335,7996.67,0.0,0.859,27241.69680019267,1158.58,1158.58,0,3591.11,3567.76,0.0,27107.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,43256,0,43256.0,2.0243945492838434e-06,0.0,0.7550000000000004,46564.759777173065,0.0,46564.759777173065,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.27542797387493345,-1,0.0,0.0,2323.670000000008,0.35000000000013975,7996.67,0.0,0.841,18911.738198972896,757.99,757.99,0,2538.07,2519.39,0.01,24679.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.1150000000000009,24295,0,24295.0,2.2175918761426686e-06,0.0,1.1150000000000009,34899.58539824348,0.0,34899.58539824348,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.11733571100065676,-1,0.0,0.0,323.700000000013,0.10000000000046376,7996.67,0.0,0.892,2849.575201883455,106.33,106.33,0,475.09,469.9,0.0,12913.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,1.0350000000000006,25789,0,25789.0,2.326044041042154e-06,0.0,1.0350000000000006,34982.58520005355,0.0,34982.58520005355,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.12920940331282418,-1,0.0,0.0,468.38999999999464,0.12000000000074397,7996.67,0.0,0.91,4394.469645273244,153.62,153.62,0,648.16,641.41,0.01,13643.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.6750000000000004,48508,0,48508.0,2.6403638856437013e-06,0.0,0.6750000000000004,48337.85841111316,0.0,48337.85841111316,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.3235162597827616,-1,0.0,0.0,3552.1900000000087,0.4499999999994613,7996.67,0.0,0.859,37081.94623600884,1156.95,1156.95,0,3586.07,3562.72,0.0,27069.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,95959.80233399478,298482.23822773044,0.7550000000000004,40498,0,40498.0,2.8732255724690893e-06,0.0,0.7550000000000004,43595.79344960132,0.0,43595.79344960132,1,45477.532103761216,1.0,1.0,0,0,0.006456324099581879,0.25089352670523857,-1,0.0,0.0,2175.510000000031,0.33000000000117335,7996.67,0.0,0.866,24150.773960569455,709.66,709.66,0,2376.24,2358.59,0.01,22670.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,0.7550000000000004,32860,0,32860.0,1.3020148870399123e-06,0.0,0.757,29675.31309219934,0.0,29675.31309219934,2,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.26554784407645665,-1,0.0,0.07707129094412331,1799.7399999999977,0.2800000000007019,6262.67,0.0,1.059,12168.272936688287,587.1,587.1,0,1969.52,1954.99,0.0,16025.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75151.84519596056,233759.24517809914,1.0350000000000006,20058,0,20058.0,1.6903302193331041e-06,0.0,1.0350000000000006,27208.526656430033,0.0,27208.526656430033,1,45477.532103761216,1.0,1.0,0,0,0.007295585836639659,0.12789613408691994,-1,0.0,0.0,364.2799999999978,0.09999999999998503,6262.67,0.0,0.91,3010.5847168768364,119.47,119.47,0,504.1,504.1,0.0,10611.0
