district,hazard,rp,c,di0,dc_post_reco
Balaka,FF,20.0,235098.89543413676,188756.51391001878,188756.51
Balaka,FF,20.0,50125.77279343285,41055.24075289524,41055.24
Balaka,FF,20.0,153415.87034468606,65481.33798875335,58323.7
Balaka,FF,20.0,122849.89919837363,71764.58880132322,71764.55
Balaka,FF,20.0,68870.87351264239,48812.42874621975,48812.31
Balaka,FF,20.0,85286.51908825987,53169.00205628227,53168.94
Balaka,FF,20.0,213912.9384290579,112403.06515767868,61894.39
Balaka,FF,20.0,75202.76227739661,44802.76298839713,44802.76
Balaka,FF,20.0,112374.41149305637,73533.01763809234,73533.0
Balaka,FF,20.0,84680.9543101701,44108.158402839326,44107.92
Balaka,FF,20.0,195141.50588369396,115615.2182063674,115614.56
Balaka,FF,20.0,61899.65401942543,43180.91117181272,43180.86
Balaka,FF,20.0,134910.5003599136,76854.84001617732,76854.28
Balaka,FF,20.0,95944.57781228164,69837.61126345178,69837.22
Balaka,FF,20.0,113023.36308546767,64367.86318411714,64367.86
Balaka,FF,20.0,264805.57672451326,146587.57565975483,80868.11
Balaka,FF,20.0,68805.611392376,43406.25711028187,43405.89
Balaka,FF,20.0,99042.75698895073,68641.94789403888,68641.62
Balaka,FF,20.0,159977.19674529196,82314.59546361573,82314.6
Balaka,FF,20.0,144895.968558238,79126.44629101611,79126.17
Balaka,FF,20.0,108527.60809894963,82379.03930533698,82379.04
Balaka,FF,20.0,129592.74476819356,58280.51319991538,58279.95
Balaka,FF,20.0,93764.57624572956,53930.841793558495,53930.72
Balaka,FF,20.0,115592.86530920815,64987.688260179006,64987.03
Balaka,FF,20.0,77451.8774732516,53679.082800464785,53678.77
Balaka,FF,20.0,85201.77007216991,51074.12672944112,51074.13
Balaka,FF,20.0,139268.89012988942,103495.03307832226,103494.7
Balaka,FF,20.0,187550.09457755528,88189.71831098935,45473.74
Balaka,FF,20.0,71621.85536238296,44056.614358967265,44056.55
Balaka,FF,20.0,163037.41443659045,86447.02546970948,86447.03
Balaka,FF,20.0,88071.21548219526,48809.641552267785,48809.53
Balaka,FF,20.0,128870.37724480394,89120.12167741818,89119.83
Balaka,FF,20.0,130008.7551959992,74575.5021229883,74575.47
Balaka,FF,20.0,124049.14206444648,72098.70985592157,72098.22
Balaka,FF,20.0,211253.6098405591,109425.43441777011,61856.97
Balaka,FF,20.0,173125.9797022673,92864.32818305606,92864.33
Balaka,FF,20.0,170644.75374929915,73084.80327321631,31849.06
Balaka,FF,20.0,65468.017826981224,40464.823284520586,40464.18
Balaka,FF,20.0,89331.21254214672,58451.75016228091,58451.67
Balaka,FF,20.0,552224.0194200459,295466.23789322464,146541.57
Balaka,FF,20.0,140130.63166508882,59136.989278846486,59136.92
Balaka,FF,20.0,143523.20216080733,73634.38572986692,73633.74
Balaka,FF,20.0,66761.55939530763,40574.65532064886,40574.59
Balaka,FF,20.0,101891.46593759237,47579.77446484858,47579.74
Balaka,FF,20.0,282171.9914271671,165076.04757586902,97943.69
Balaka,FF,20.0,316819.72383610235,179224.22908800625,109162.58
Balaka,FF,20.0,70767.27114890447,41593.043628356565,41593.01
Balaka,FF,20.0,240332.99340247113,184590.4828347008,184590.48
Balaka,FF,20.0,129021.02898122596,68854.85969680172,68854.86
Balaka,FF,20.0,231475.3134826521,124320.69632470926,67970.44
Balaka,FF,20.0,123790.62434907233,63210.63232986213,63210.63
Balaka,FF,20.0,213435.49366409407,123579.7175220389,106360.7
Balaka,FF,20.0,133578.93799139565,78808.96074528278,78807.5
Balaka,FF,20.0,100162.64453331336,42384.10845613909,42383.8
Balaka,FF,20.0,186287.05269013142,109369.43836799213,109367.64
Balaka,FF,20.0,386197.8181537961,242935.3621939719,182623.01
Balaka,FF,20.0,182138.51084782745,87482.38975946441,50148.31
Balaka,FF,20.0,408028.32954589743,228289.9271321505,121626.43
Balaka,FF,20.0,207523.2612114696,125563.18362326473,125563.18
Balaka,FF,20.0,251914.9318680584,123817.25355631554,57834.08
Balaka,FF,20.0,425274.8334066367,278409.9339481701,183383.14
Balaka,FF,20.0,78618.66326933254,38333.55414572643,38333.55
Balaka,FF,20.0,231132.3472796139,151785.05683911647,151785.06
Balaka,FF,20.0,141374.37646411595,89931.75725336758,89931.76
Balaka,FF,20.0,100917.20023284014,48147.323147455296,48147.32
Balaka,FF,20.0,127090.67954148552,63584.0436230467,63583.99
Balaka,FF,20.0,108987.81202264092,75976.78184686696,75976.78
Balaka,FF,20.0,188471.6570867846,98910.69731356867,82704.82
Balaka,FF,20.0,170032.38753841378,126198.84564179918,126198.85
Balaka,FF,20.0,265260.6716649651,165433.3598003833,115944.2
Balaka,FF,20.0,59124.633849938175,34468.39414287603,34468.35
Balaka,FF,20.0,132531.35125937854,72243.80335774572,72243.8
Balaka,FF,20.0,143518.14062942454,75210.65956927548,75210.58
Balaka,FF,20.0,287171.70885790896,165607.3895378574,96869.76
Balaka,FF,20.0,71180.76662830429,55084.085284136425,55084.06
Balaka,FF,20.0,387150.3034563169,248476.39635427226,163818.14
Balaka,FF,20.0,106209.20528365039,80873.96528037108,80873.93
Balaka,FF,20.0,135479.3215836217,79128.10368849599,79127.61
Balaka,FF,20.0,506939.0359262578,353467.9522305755,247347.09
Balaka,FF,20.0,111990.3440734616,89143.42621230145,89143.32
Balaka,FF,20.0,183109.91362389133,101847.60330853373,101847.51
Balaka,FF,20.0,141573.3895511716,64398.2044481182,64398.2
Balaka,FF,20.0,91377.72412712144,63607.656933285965,63607.45
Balaka,FF,20.0,146253.88252451742,74788.63056591651,74788.41
Balaka,FF,20.0,108238.57883970883,64696.880654978515,64696.83
Balaka,FF,20.0,102931.30219967962,42155.85194391715,42155.51
Balaka,FF,20.0,122180.4800384333,69068.41281966234,69068.0
Balaka,FF,20.0,94109.39307117967,59876.55725669845,59876.42
Balaka,FF,20.0,521962.1039542668,252537.5944190389,108292.74
Balaka,FF,20.0,118418.01441099167,65231.12685279892,65230.57
Balaka,FF,20.0,58827.55359234168,37850.754336181264,37850.53
Balaka,FF,20.0,128577.46484195544,59912.381531060324,59911.92
Balaka,FF,20.0,87981.48402115038,44810.41544087251,44810.25
Balaka,FF,20.0,165812.2092097583,83053.17041387777,83052.44
Balaka,FF,20.0,127612.72114311704,54835.440448579866,54835.44
Balaka,FF,20.0,153501.4102250546,93375.25810906514,93373.61
Balaka,FF,20.0,237303.06581304138,92247.50338707537,45761.18
Balaka,FF,20.0,240758.95290290104,160511.5554217663,160511.56
Balaka,FF,20.0,91441.98184975404,48732.4368379139,48732.42
Balaka,FF,20.0,175383.04308412175,117985.71534421665,117985.65
Balaka,FF,20.0,121381.65175659297,85913.36495876465,85912.99
Balaka,FF,20.0,154315.28865411575,82278.18691574296,82277.67
Balaka,FF,20.0,70221.3217201322,34884.25305055708,34884.19
Balaka,FF,20.0,187005.86923291025,98169.65847833276,88189.64
Balaka,FF,20.0,194217.83967548358,98079.5150317659,56910.78
Balaka,FF,20.0,167986.01040036645,91128.71261201822,91128.6
Balaka,FF,20.0,175554.4075559991,117806.44772985615,117806.38
Balaka,FF,20.0,196363.7391743443,101628.27909835351,64038.02
Balaka,FF,20.0,321304.9049672161,180200.31777618735,96541.67
Balaka,FF,20.0,101686.27620052123,50164.040746497565,50163.68
Balaka,FF,20.0,60831.65508037883,31195.834478040826,31195.83
Balaka,FF,20.0,63178.86117270301,34413.316854820696,34413.12
Balaka,FF,20.0,122656.3272575544,77760.38762122842,77760.25
Balaka,FF,20.0,277300.552182407,171942.68932272482,114403.97
Balaka,FF,20.0,183200.35686278687,131944.72194592882,131943.85
Balaka,FF,20.0,101492.31673620552,55604.35456637567,55603.67
Balaka,FF,20.0,131666.8179732759,77795.028861019,77794.88
Balaka,FF,20.0,466685.1197232134,197098.00264688648,58055.97
Balaka,FF,20.0,81282.19925579327,51659.70965986207,51658.89
Balaka,FF,20.0,132463.9617142029,76548.10161728399,76547.42
Balaka,FF,20.0,199325.49426296266,112984.16853670008,114199.46
Balaka,FF,20.0,142284.69288330426,62169.9930096463,62169.85
Balaka,FF,20.0,131049.98337921668,76725.54612844088,76724.45
Balaka,FF,20.0,133509.26284845494,84288.87686540229,84288.38
Balaka,FF,20.0,179542.92592018025,96721.93153340477,96721.93
Balaka,FF,20.0,127298.0757898938,84105.84771066379,84105.68
Balaka,FF,20.0,104089.32521955416,43567.32196639175,43566.75
Balaka,FF,20.0,55744.97816788845,31248.685542600055,31247.6
Balaka,FF,20.0,396684.8366602947,216156.4305827048,107206.62
Balaka,FF,20.0,368730.3784481996,215396.14370294294,123255.3
Balaka,FF,20.0,99482.19281668717,53378.444520674755,53377.28
Balaka,FF,20.0,49604.19780172566,31780.84413849087,31780.84
Balaka,FF,20.0,90237.10012137507,62014.73936515343,62014.03
Balaka,FF,20.0,268297.13179333584,189463.9081885445,189463.86
