,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,34726,0,34726.0,1.773498062108439e-05,0.0,0.8450000000000005,40521.09765506525,0.0,40521.09765506525,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.022870895865275277,-1,0.0,0.0,29508.420000000006,4539.159999999999,7996.94,19450.0,0.869,159879.29113352488,9654.1,9654.1,0,34998.01,19450.0,294.12,19450.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.8450000000000005,37253,0,37253.0,2.214494886048929e-05,0.0,0.8450000000000005,43469.80507239952,0.0,43469.80507239952,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.025500322791832064,-1,0.0,0.0,31655.739999999998,4371.329999999998,7997.01,21300.0,0.844,208528.38292021063,10356.63,10356.63,0,37544.81,21300.0,307.14,21300.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22698,0,22698.0,2.5068224797211564e-05,0.0,1.1150000000000009,32614.31712649517,0.0,32614.31712649517,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.012469122751141558,-1,0.0,0.0,18309.88,4541.1900000000005,7997.05,11415.0,0.942,141414.92692045908,6021.58,6021.58,0,26880.44,11415.0,292.46,11415.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,22444,0,22444.0,2.7038947664135794e-05,0.0,1.1150000000000009,32249.349439909136,0.0,32249.349439909136,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.012315486494338805,-1,0.0,0.0,18104.98,4579.810000000001,7997.07,11287.0,0.942,148377.31790260473,5954.2,5954.2,0,26579.64,11287.0,289.19,11287.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,24337,0,24337.0,2.868217319453349e-05,0.0,1.1150000000000009,34969.36452143418,0.0,34969.36452143418,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.01432552962030663,-1,0.0,0.0,19632.0,4426.5,7997.09,12939.0,0.892,172822.9061748034,6456.39,6456.39,0,28821.43,12939.0,300.1,12939.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,20390,0,20390.0,3.093971715426476e-05,0.0,1.2150000000000007,31336.996572792163,0.0,31336.996572792163,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.010822645683060933,-1,0.0,0.0,16134.189999999999,4545.57,7997.12,10028.0,0.938,151899.45738083284,5316.29,5316.29,0,25383.66,10028.0,290.19,10028.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31536,0,31536.0,3.4870008070941786e-05,0.0,0.9050000000000006,38690.90836290208,0.0,38690.90836290208,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.02008098204740788,-1,0.0,0.0,26489.7,4510.259999999999,7997.21,17411.0,0.882,277758.9441925066,8676.51,8676.51,0,33071.38,17411.0,296.22,17411.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,27381,0,27381.0,3.631011160889916e-05,0.0,1.0350000000000006,37152.74923784316,0.0,37152.74923784316,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.017218248682466308,-1,0.0,0.0,22430.629999999997,4441.82,7997.24,15233.0,0.861,250353.87317433034,7365.41,7365.41,0,31048.74,15233.0,298.81,15233.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,19736,0,19736.0,1.773498062108439e-05,0.0,1.1150000000000009,28358.276623865924,0.0,28358.276623865924,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.00408609846233046,-1,0.0,0.0,15920.500000000002,11814.68,6262.88,3119.0,1.98,108385.77045578604,5235.78,5235.78,0,23372.63,3119.0,385.44,3119.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.1150000000000009,17936,0,17936.0,2.214494886048929e-05,0.0,1.1150000000000009,25771.89144333498,0.0,25771.89144333498,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.0033571992105180864,-1,0.0,0.0,14468.49,11258.699999999997,6262.94,2577.0,2.065,119758.19543708171,4758.26,4758.26,0,21240.96,2577.0,355.25,2577.0
