,district,hazard,rp,hhid,helped_cat,affected_cat,N_children,ethnicity,pcwgt,frac_remittance,pcsoc,pcsamurdhi,gsp_samurdhi,pov_line,c,k,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,sub_savings_q1,sub_savings_q3,dc_pre_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
0,Ampara,PF,5,521411,helped,a,2,2.0,5.330590823111983,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.0350000000000006,25905,0,25905.0,8.24628234140743e-07,0.0,1.0350000000000006,35149.99338980779,0.0,35149.99338980779,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.1312846713269772,-1,0.0,0.0,173.5800000000062,0.09999999999918278,7999.65,0.0,0.91,943.941022956703,57.0,57.0,0,240.28,240.28,0.0,13708.0
1,Ampara,PF,10,521411,helped,a,2,2.0,6.480996107587006,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9050000000000006,31767,0,31767.0,1.1443621587400901e-06,0.0,0.9050000000000006,38974.317794403556,0.0,38974.317794403556,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.17915880188855052,-1,0.0,0.0,399.18000000001086,0.09000000000051528,7999.65,0.0,0.882,2632.580618901912,130.75,130.75,0,498.36,498.36,0.0,17538.0
2,Ampara,PF,25,521411,helped,a,2,2.0,7.559263766962934,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,30827,0,30827.0,1.2492126756549212e-06,0.0,0.9650000000000006,39670.669977904065,0.0,39670.669977904065,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.17055354451768756,-1,0.0,0.0,289.78999999999894,0.09000000000056613,7999.65,0.0,0.851,2231.721441920459,95.03,95.03,0,379.93,379.93,0.0,17455.0
3,Ampara,PF,50,521411,helped,a,2,2.0,8.021197682071167,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.9650000000000006,29489,0,29489.0,1.3403447100898036e-06,0.0,0.9650000000000006,37948.82366037607,0.0,37948.82366037607,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.1599594306284054,-1,0.0,0.0,277.2000000000063,0.09000000000090785,7999.65,0.0,0.875,2265.1862254169478,90.9,90.9,0,363.42,363.42,0.0,16318.0
4,Ampara,PF,100,521411,helped,a,2,2.0,8.61601669604615,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,46201,0,46201.0,1.4676399823016794e-06,0.0,0.7150000000000004,47904.92318094999,0.0,47904.92318094999,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.3091693513025251,-1,0.0,0.0,1455.1399999999685,0.2000000000003399,7999.65,0.0,0.836,12711.467912177497,474.88,474.88,0,1529.74,1519.36,-0.0,26348.0
5,Ampara,PF,250,521411,helped,a,2,2.0,9.196914413949381,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.1150000000000009,23334,0,23334.0,1.4060437306104967e-06,0.0,1.1150000000000009,33528.173223616104,0.0,33528.173223616104,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.11114887533439083,-1,0.0,0.0,106.17000000000724,0.09999999999846047,7999.65,0.0,0.916,997.6812756252954,34.92,34.92,0,155.88,155.88,0.0,12070.0
6,Ampara,PF,500,521411,helped,a,2,2.0,10.304290237838977,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,1.2150000000000007,21972,0,21972.0,1.6436028028268382e-06,0.0,1.2150000000000007,33768.34177034769,0.0,33768.34177034769,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.10012498910727405,-1,0.0,0.0,61.660000000000515,0.0999999999999122,7999.65,0.0,0.888,650.4067998124016,20.32,20.32,0,97.01,97.01,0.0,11481.0
7,Ampara,PF,1000,521411,helped,a,2,2.0,10.940873140029225,0.0,0.0,0.0,0.0,52153.133146515145,96075.65860047363,298482.23822773044,0.7150000000000004,44865,0,44865.0,1.8174527343459992e-06,0.0,0.7150000000000004,46519.650624733695,0.0,46519.650624733695,1,45477.532103761216,1.0,1.0,0,0,0.00645243013073147,0.2966210487211996,-1,0.0,0.0,1413.0600000000088,0.20000000000024376,7999.65,0.0,0.862,15674.551312794365,461.15,461.15,0,1485.5,1475.12,0.0,25121.0
8,Ampara,PF,5,521421,helped,a,2,2.0,6.663238528889979,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.2150000000000007,17263,0,17263.0,8.24628234140743e-07,0.0,1.2150000000000007,26531.170761947575,0.0,26531.170761947575,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.10063091506761833,-1,0.0,0.0,48.430000000002806,0.09000000000000613,6265.01,0.0,0.888,330.3633662623838,15.96,15.96,0,76.2,76.2,0.0,9021.0
9,Ampara,PF,10,521421,helped,a,2,2.0,8.101245134483758,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,1.0350000000000006,21223,0,21223.0,1.1443621587400901e-06,0.0,1.0350000000000006,28797.07815911564,0.0,28797.07815911564,1,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.1403261957674932,-1,0.0,0.0,142.2400000000056,0.09000000000022418,6265.01,0.0,0.885,1175.5716814649836,46.71,46.71,0,196.9,196.9,0.0,11519.0
10,Ampara,PF,25,521421,helped,a,2,2.0,9.449079708703666,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.8450000000000005,28146,0,28146.0,1.2492126756549212e-06,0.0,0.854,29766.0470452883,0.0,29766.0470452883,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.21520621510328755,-1,0.0,0.0,456.9000000000018,0.09000000000045089,6265.01,0.0,0.97,4388.908543098695,149.51,149.51,0,546.18,546.18,0.0,14585.0
11,Ampara,PF,50,521421,helped,a,2,2.0,10.026497102588957,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.6750000000000004,37284,0,37284.0,1.3403447100898036e-06,0.0,0.681,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.32678131508795616,-1,0.0,0.2504816955684008,1451.24,0.18999999999896988,6265.01,0.0,1.143,14743.06160461783,473.3,473.3,0,1474.65,1464.79,0.0,17264.0
12,Ampara,PF,100,521421,helped,a,2,2.0,10.770020870057687,0.0,0.0,0.0,0.0,52153.133146515145,75242.57914904952,233759.24517809914,0.7950000000000005,29293,0,29293.0,1.4676399823016794e-06,0.0,0.801,29766.047045288302,0.0,29766.047045288302,2,45477.532103761216,1.0,1.0,0,0,0.007291185688264953,0.22867358744565605,-1,0.0,0.0,613.8899999999959,0.10000000000065427,6265.01,0.0,0.97,6714.46181122872,200.67,200.67,0,700.05,694.34,0.01,15181.0
